State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Cattaraugus,Subway,2 South Main Street,Portville,14770,,2/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,New Hyde Park Baptist Church - Mhk,635 New Hyde Park  Road,New Hyde Park,11040,,4/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Mamas Spices Catering,700 Chestnut Ridge Road,Chestnut Ridge,10977,,2/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tompkins,Le Cafe Cent Dix,110 North Aurora Street,Ithaca,14850,,5/8/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Chautauqua Lake Yacht Club,43  East Lake Street,Lakewood,14750,,10/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Caffe Regatta,133 Wolfs Lane,Pelham,10803,,4/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wyoming,Bennington Bar & Grill,1374 Route 354,Attica,14011,,9/8/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Washington,Jen'S Pit Stop,39 State Route 22A,Granville,12832,,4/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,American Civic Association,131 Front Street,Binghamton,13905,,3/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schenectady,New Lucky House,160 Sacandaga Road,Scotia,12302,,11/12/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Grande'S Pizzeria Of Rome,1111 Floyd Avenue,Rome,13440,,5/14/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Tre Angelina,478 Mamaroneck Avenue,White Plains,10601,,11/24/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,New City Bowl,90 North Main Street,New City,10956,,10/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Perkins Mansion,494 East Avenue,Rochester,14607,,12/1/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Seneca,Ace Automatics Inc.,1771 Auburn Road,Seneca Falls,13148,,10/27/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,St. Paul Lutheran School,158 East Avenue,Hilton,14468,,11/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cattaraugus,Lou'S Tavern,11849 Main  Street,Perrysburg,14129,,12/2/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Schaller'S (Irondequoit),559 East Ridge Road,Rochester,14621,,1/23/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Herkimer,"Lanterns, The",275 Rasbach Road,Clayville,13322,,7/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Mugal Palace,16 Broadway,Valhalla,10595,,2/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Taj Mahal Indian Restaurant,60 Genesee Street,New Hartford,13413,,4/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Herkimer,West Canada Valley Cent.School,5447 State Route  28,Newport,13416,,4/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,"Kayuta Drive In, Inc. (Rfd)",10101 Dustin Road,Remsen,13438,,8/25/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Arc Deli (Rochester),1645 Lyell Avenue,Rochester,14606,,12/2/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,California Grill,912 Vestal Parkway East,Vestal,13850,,3/12/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Lafayette Motel And Restaurant,408 Lake Shore  Drive,Canandaigua,14424,,1/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Children'S Center Of Brighton #2,2541  Lac Deville Boulevard,Rochester,14618,,4/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Vienna Gardens Senior Living,144 Main  Street,Phelps,14532,,4/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Caffe Del Corso,3701 Vestal Parkway,Vestal,13850,,1/27/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,Dobys Submarines,43 Mall   P.O. Box 431,West Sand Lake,12196,,3/31/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Jericho Drive-In Theatre,21 Jericho Road,Glenmont,12077,,3/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Ofa-Lincoln Court Apartment,21 New Street,Binghamton,13903,,3/6/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Starbucks Coffee (Brighton-12 Cnrs),1914 Monroe Avenue,Rochester,14618,,12/19/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Newburgh Brewing Company,88 South Colden  Street,Newburgh,12550,,1/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Ann G Mcguinness Elem School,1301 Union Center Highway,Endicott,13760,,9/18/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,"Iron Kettle Coffee Shoppe, Inc.",215 East Dominick Street,Rome,13440,,10/22/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Brockport Csd-Fred Hill & Catering,40 Allen Street,Brockport,14420,,3/13/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,Comfort Inn & Suites Watertown,110  Commerce Park Drive,Watertown,13601,,12/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,"South Troy Diner, Inc.",579 First Street,Troy,12180,,3/31/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Livingston,Limerock Speedway,21 Flint Hill Road,Caledonia,14423,,9/1/2018,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Madison,Copper Cricket Culinary Company,107 Utica Street,Hamilton,13346,,4/8/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Hastings Gorski American Legion,8 Vida Drive,Williamstown,13493,,3/3/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Genesee,Elba Central School,57 South Main Street,Elba,14058,,7/31/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wyoming,Flipside,3803 Main Street,Strykersville,14145,,12/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,St James United Methodist Church,11 St James  Place,Lynbrook,11563,,6/18/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Burger King (E Roc-Fairport Rd),875 Fairport Road,East Rochester,14445,,7/7/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,"World Of Food Catering, A",493 Kings Highway,Valley Cottage,10989,,6/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,The Tally Ho,16 Morris Avenue,Chautauqua,14722,,6/24/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Ancient Order Of Hibernians,148 Main Street,Binghamton,13905,,7/9/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Union Diner,3000 E. Main Street,Endwell,13760,,3/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Elderone At Hudson,2066 Hudson Avenue,Rochester,14617,,4/15/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Yates,Dunkin Donuts / Penn Yan,205 Lake  Street,Penn Yan,14527,,1/7/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Nazareth Univ- Sushi Do @ The Roost,4245 East Avenue,Rochester,14618,,9/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Harmony Riders Association,104 Shetler Road,Parish,13131,,8/7/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Monsey Barbeque,106 Route 59,Monsey,10952,,3/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,St Mary'S Council Knights Columbus,78 Hempstead Avenue,Lynbrook,11563,,1/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Mattydale Fire Department,173 East Molloy Road,Mattydale,13211,,2/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,P.J.'S Pizza,27 Ontario Street,Albany,12206,,11/14/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Greece Csd-Paddy Hill Elementary,1801 Latta Road,Rochester,14612,,1/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Tony'S Pizza,501 North Jay Street,Rome,13440,,12/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Grande Pizzeria Italian Restaurant,1250 Front Street,Binghamton,13901,,1/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orleans,First Presbyterian Church Of Holley,34 East Albion Street,Holley,14470,,11/7/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Lumberjack'S Patio & Grill,1000 River Road,North Tonawanda,14120,,6/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Washington,Main Street Variety,95 Main Street,Argyle,12809,,9/25/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Susq Valley Richard T Stank,1040 Conklin Road,Conklin,13748,,9/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,Hometown Diner,26 Mall Way,West Sand Lake,12196,,12/1/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Young Life'S Saranac Village,4014 State Route 30,Saranac Lake,12983,,6/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Northside,415 North James Street,Rome,13440,,10/11/2019,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,South Hills Country Club,3108 Busti-Stillwater Rd,Jamestown,14701,,6/14/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Lewis,U.C.Of Copenhagen Meal Site,Main Street,Copenhagen,13367,,2/26/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Caraglio'S Pizza & Catering (Hilton),7 & 11 Main Street,Hilton,14468,,3/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Nonna Rosa,315 North Route 303,Orangeburg,10962,,1/15/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Putnam,Northwood Inn,14 Frances Kiernan Pl. Place,Carmel,10512,,5/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Union Gables Inn,55 Union Avenue,Saratoga Springs,12866,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Fairport Csd-High School,1 Dave Paddock Way,Fairport,14450,,3/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Warren,"Boathouse Restaurant Llc., (The)",3210 Lake Shore Drive,Lake George,12845,,6/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Life Works Community Action Soup Kit,24  Circular  Street,Saratoga Springs,12866,,4/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Mks - Eni Products (Avi),100 Highpower Road,Rochester,14623,,12/16/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Floyd Volunteer Fire Department,8367 Old Floyd Road,Floyd,13440,,3/27/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tioga,The Rustic Griddle,1121 State Route 96,Candor,13743,,2/12/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wyoming,Pioneer Elementary At Arcade,Church Street,Arcade,14009,,2/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,George W. Miller Elementary School,50 Blauvelt Road,Nanuet,10954,,10/28/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Village Of Pleasantville Senior Citi,1A Clinton Street,Pleasantville,10570,,4/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Bonnie Briar Country Club -Glass Bar,808 Weaver Street,Larchmont,10538,,7/22/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Atlantic Beach Club,1393 Beech  Street,Atlantic Beach,11509,,8/1/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Oswego Theatre,138 West Second Street,Oswego,13126,,10/9/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Washington,Greenwich Middle School,10 Gray Avenue,Greenwich,12834,,3/11/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Ruben Cirillo High School,3195  Wiedrick  Road,Walworth,14568,,1/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Lewis,Brickfront (The),West Main Street,Port Leyden,13433,,6/7/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Otsego,Dairy Queen,413 Chestnut Street,Oneonta,13820,,6/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,American Legion Post #232,Route 12B Po Box 224,Clinton,13323,,3/18/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schenectady,Morrette'S King Steak House,1126 Erie Boulevard,Schenectady,12305,,10/25/2019,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Building Blocks Cc Center,248 Lakeside Road,Newburgh,12550,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Feast & Festivities,8411 Seneca Turnpike,New Hartford,13413,,10/29/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Marbletown Volunteer Fire Dept.,6416 Silver Hill  Road,Newark,14513,,5/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Pearl River High School,275 East Central Avenue,Pearl River,10965,,4/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Chuy'S Taqueria,1754 Mt. Hope Avenue,Rochester,14620,,2/27/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Playa Bowls,3409 Erie Boulevard East,Syracuse,13217,,6/8/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Ramapo Senior High School,400 Viola Road,Spring Valley,10977,,7/24/2007,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Kopani Commissary,40 Humboldt Street,Rochester,14609,,5/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Ur Douglass Street,500 Wilson Boulevard,Rochester,14627,,4/3/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Giuseppe'S Pizzeria,75 Owasco Street,Auburn,13021,,3/6/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,White House,1107 Main Street,Fishkill,12524,,1/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Madison,"Corral-Morrisville Pizzeria, The",44 East Main Street,Morrisville,13408,,12/22/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Ateres Charna,790 North Main  Street,Spring Valley,10977,,2/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Domino'S (East Rochester),785 Fairport Road,East Rochester,14445,,9/25/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Bruster'S Real Ice Cream (Greece),824 Long Pond Road,Rochester,14612,,4/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,F-M Youth Football Association Conce,700 South Manlius Street,Fayetteville,13066,,10/8/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Herricks Sd - Center St Elem Sch,240 Center  Street,Williston Park,11596,,9/29/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Beekman Elementary School,201 Lime Ridge Road,Poughquag,12570,,4/14/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Madrid-Waddington Central School,2582 State Route 345,Madrid,13660,,4/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Salem Nutrition Center,60 Bittner Street,Rochester,14604,,12/16/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Millard Fillmore Elementary - Sacc,South Main Street,Moravia,13118,,11/30/2021,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Hermon-Dekalb Central School,709 East Dekalb Road,Dekalb Junction,13630,,7/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Decosta'S,400 Yonkers Avenue,Yonkers,10704,,6/26/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Trinity Alliance,15 Trinity  Place,Albany,12202,,5/6/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Rcsd-Dr. Martin Luther King Jr #9,485 North Clinton Avenue,Rochester,14605,,4/27/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Top Of The Morning Cafe Llc,414 Trenton Avenue,Utica,13502,,1/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,La Strada Of Merrick,2100 Merrick Avenue,Merrick,11566,,12/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Pride And Joy Day Care,55 Finn Road,Henrietta,14467,,6/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Lounge 19,859 Bay Street,Rochester,14609,,2/21/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,First United Methodist Church,8210 Buffalo Avenue,Niagara Falls,14304,,2/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Madison,Cazenovia Childrens House,2757 U.S. Route 20 Route,Cazenovia,13035,,4/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Napoli'S & Catering,5107 West Ridge Road,Spencerport,14559,,4/23/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chenango,Unadilla Valley School District,4238 State Hwy 8,New Berlin,13411,,8/21/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,Footsy Magoos,17 First  Street,Troy,12180,,1/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Sullivan'S Quay,541 Port Washington  Boulevard,Port Washington,11050,,3/6/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Baldwinsville Pop Warner Football,8439 Smokey Hollow Road,Baldwinsville,13027,,9/20/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Don Julio Restaurant,215 Wickham  Avenue,Middletown,10940,,5/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Discovery Learning Center,80 County Route 59,Phoenix,13135,,6/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Touche,309 West Fayette Street,Syracuse,13203,,12/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,B & D'S Bagels,"21 Main St., Suite 1A1",Lockport,14094,,6/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tioga,Owego Free Academy,1 Sheldon Guiles  Boulevard,Owego,13827,,7/19/2018,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,South Middle School,33 - 63 Monument Street,Newburgh,12550,,4/15/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Nas Takeout,58 Morton Avenue,Albany,12202,,4/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Allegany,Rockburgers,3511 Ray Hill Road,Andover,14806,,4/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Baker Hill Tavern,630 Middle Neck  Road,Great Neck,11023,,3/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tioga,Owego Free Academy,1 Sheldon Guiles  Boulevard,Owego,13827,,5/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
